track_id,title,artist,genre,genre_original,album,audio_path,has_audio,audio_sha256,lyrics_path,has_lyrics,avt_path,has_avt,source_song_id,segment_index,is_vietnamese_song,is_vietnamese_artist,is_vietnamese_title,is_vietnamese_lyrics,reasons
c986f36e18ada7fb4b518ea0,7sexes à l église,7sexes à l église,unknown,unknown,7 sexes à l église,,False,,,False,,False,30542,,False,False,True,,vietnamese_title
a204c602c31e039553aef54c,(Funk) Até o caroço,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31153,,False,True,False,,vietnamese_artist
6bd3c9b0e554e266cb0c0219,Dorobo,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31154,,False,True,False,,vietnamese_artist
266facb8349bcc3c3382a4dc,Ho Hay,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31155,,False,True,False,,vietnamese_artist
f8e57ac89191dd69e1396e61,Nova Visão,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31156,,False,True,True,,vietnamese_artist;vietnamese_title
b113fd6221e97884ec080635,O opositor,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31157,,False,True,False,,vietnamese_artist
2c6817661d79f347d4ff56b9,O processo,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31158,,False,True,False,,vietnamese_artist
d80e56769d84d866e6713a45,Prioridades,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31159,,False,True,False,,vietnamese_artist
63b3efd42b0a861d18d3cd61,Qual é o seu nome?,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31160,,False,True,False,,vietnamese_artist
b3d44aa8ba7fcd1c42a345f5,Seletores de freqüência,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31161,,False,True,False,,vietnamese_artist
6f0c95faf14aab9afec42e41,V.V.,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31162,,False,True,False,,vietnamese_artist
bb05432c7f99f0c07f5d2b86,A palavra / O primeiro passo,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,datasets\fma\audio\bb05432c7f99f0c07f5d2b86.mp3,True,,,False,,False,31165,,False,True,False,,vietnamese_artist
bacbe4c0aa66d49ac54b7d8f,A Verdadeira Dança Do Patinho,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31166,,False,True,False,,vietnamese_artist
fcc5ca6e84da2b600227a08d,Enxugando o Gelo,BNegão & Seletores de Freqüência,unknown,unknown,Enxugando Gelo,,False,,,False,,False,31167,,False,True,False,,vietnamese_artist
38cd42bdcd815d68bd17b7c0,Inscrição,Axial,unknown,unknown,Senoide,,False,,,False,,False,31231,,False,False,True,,vietnamese_title
ed67fd2c66ae4d3391b9fcc1,porter attention à ce qui va suivre,Hargreaves / Noyes / Duplant,unknown,unknown,Malachi,,False,,,False,,False,32888,,False,False,True,,vietnamese_title
c8583ea7627faa8510caaade,parfois ne penser à rien,Hargreaves / Noyes / Duplant,unknown,unknown,Malachi,,False,,,False,,False,32891,,False,False,True,,vietnamese_title
a26ae21e7c8d74eef62aadae,demander à la poussière,Hargreaves / Noyes / Duplant,unknown,unknown,Malachi,,False,,,False,,False,32893,,False,False,True,,vietnamese_title
00cc54c2ccec7399d13e7901,La machine à laver,Lady Data,unknown,unknown,Moumoute songs,,False,,,False,,False,32917,,False,False,True,,vietnamese_title
05133f6abf98a16917e6b69c,Pense à rien,Lady Data,unknown,unknown,Moumoute songs,,False,,,False,,False,32920,,False,False,True,,vietnamese_title
64ac9af748b51b9a7751214e,On S'Emmerde À Corte,PierrotheMoon,unknown,unknown,36 Feet Under,,False,,,False,,False,33116,,False,False,True,,vietnamese_title
cfad027dab5b79f4a0bff9ba,Pontilhaãããão (Overpass),"AlienAqtor, Disorder of Rage (DxOxRx), Flanicx, and Rod Brandao",unknown,unknown,Era dos Mortos - Era of The Dead (Original Soundtrack),,False,,,False,,False,36929,,False,False,True,,vietnamese_title
ee49cfb4e7bd0ab9137861e1,Visões Bizarras de Mary X,Misantropskia,unknown,unknown,Uncomfortable Music: David Lynch's Eraserhead Tribute,,False,,,False,,False,37071,,False,False,True,,vietnamese_title
4186420208c737025753ce52,SÃÂ­dhe,The Wades,unknown,unknown,Silber Sounds of Halloween,,False,,,False,,False,37089,,False,False,True,,vietnamese_title
ed5fa6054ea4e50bdf0abb3b,"Uma Pândega de Paranóias, Fobias e Mania da Perseguição",Stealing Orchestra,unknown,unknown,Calling All Fiends,,False,,,False,,False,37126,,False,False,True,,vietnamese_title
8bf830cd5262892056864cee,"O Pastor, a Droga e as Visões",Stealing Orchestra,unknown,unknown,É Português Não Gosto!,datasets\fma\audio\8bf830cd5262892056864cee.mp3,True,,,False,,False,38399,,False,False,True,,vietnamese_title
e7213fed6faebb696e156224,De um Tiro à Socapa nem o Papa,Stealing Orchestra,unknown,unknown,É Português Não Gosto!,,False,,,False,,False,38400,,False,False,True,,vietnamese_title
7220164afea86f52534d90eb,"Maravilhoso Coração, Maravilho",Stealing Orchestra,unknown,unknown,É Português Não Gosto!,,False,,,False,,False,38401,,False,False,True,,vietnamese_title
6a846a997f689ca896e2aef9,"Palpitações, Delírios e Mau Feitio ao Acordar",Stealing Orchestra,unknown,unknown,Bu!,,False,,,False,,False,38409,,False,False,True,,vietnamese_title
b3a2d33bcc2200a50aac623b,É Contra Mim Que Luto,Stealing Orchestra,unknown,unknown,Bu!,,False,,,False,,False,38410,,False,False,True,,vietnamese_title
c2fcd3bad7d5f35469138565,"Uma Pândega de Paranóias, Fobias e Mania da Perseguição",Stealing Orchestra,unknown,unknown,Bu!,,False,,,False,,False,38411,,False,False,True,,vietnamese_title
bbf8ac7cbbbb9a43c4d7ff7e,la valse Ã  mille echos,File Under Toner,unknown,unknown,"This Is The End, Beautiful Friend",datasets\fma\audio\bbf8ac7cbbbb9a43c4d7ff7e.mp3,True,,,False,,False,38902,,False,False,True,,vietnamese_title
0cd2571356448e3757967a5b,Messe à 3 voix (Antonio Lotti),Les Petits Chanteurs de Montigny,unknown,unknown,Compilation classique,,False,,,False,,False,41957,,False,False,True,,vietnamese_title
38df088a1fe15f3e44b79075,Capitán (con Elsa de Alfonso),Joe Crepúsculo,unknown,unknown,Voy a Explotar Soundtrack,,False,,,False,,False,41977,,False,False,True,,vietnamese_title
92c9816a278ac380f7c6506d,The Practice-Dub,All Scars,unknown,unknown,Troubleman Mix-Tape,,False,,,False,,False,45014,,False,False,False,,vietnamese_tag
05226b178a94c57cfc50ac0c,la conne à forest hill,Boyz 2 Moche,unknown,unknown,le club de mercier solitaire,,False,,,False,,False,45078,,False,False,True,,vietnamese_title
79b5577fdaf6de01d5d9c0d4,IV 2)à la chasse au extraterrestres thérése,HENOG le musicien,unknown,unknown,HENOG le musicien,,False,,,False,,False,45224,,False,False,True,,vietnamese_title
605ea7199adc2abccc93564b,Pas à Des Miracles (Manuel J G,Benjamin Bret,unknown,unknown,Super Smurf,,False,,,False,,False,45400,,False,False,True,,vietnamese_title
2b5e55ecd9d30b63380e6306,Mon Père est à Paris [My Dad in Paris],Miss Emma,unknown,unknown,Une Glace au Citron,,False,,,False,,False,46110,,False,False,True,,vietnamese_title
e66f5e4f8c4386c776de8d2e,Depois de um Galão no Miramar,minusbaby,unknown,unknown,O Que Não Tem Juízo [2003—2006],,False,,,False,,False,47218,,False,False,True,,vietnamese_title
dbd4ba2748030b293c68db62,A Palavra Não Foi Encontrada,minusbaby,unknown,unknown,O Que Não Tem Juízo [2003—2006],,False,,,False,,False,47225,,False,False,True,,vietnamese_title
d5a273bc0cc8c054e18172f2,Poignard sodo à gogo,Le Mal,unknown,unknown,Les Disciples d'AZATHOT,,False,,,False,,False,48093,,False,False,True,,vietnamese_title
83e61c8cb69349416f58031d,Leandro Casas - Pa’l Que Tuvo un Mal Día,Clinical Archives Mix,unknown,unknown,May 2011,,False,,,False,,False,48359,,False,False,True,,vietnamese_title
4d47f79c6e09f33f54d38e12,J'ai acheté mes bottes en Espagne,Misiaczek,unknown,unknown,La chanson de l'été 2011,,False,,,False,,False,48477,,False,False,True,,vietnamese_title
ec758da62cf37e8268f33a6c,May Day (El Dia Que Falló la Nave),Piccola Orchestra Gagarin,unknown,unknown,Platos Combinados,,False,,,False,,False,49092,,False,False,True,,vietnamese_title
618dba57050fdbd085f3d163,Viaje de amor con Álvaro,Allfits,unknown,unknown,Sea Horse,,False,,,False,,False,50049,,False,False,True,,vietnamese_title
778603fbb16aa29a658d63d5,"Perdu, grace à la fontaine",McCloud Zicmuse,unknown,unknown,Voyage au centre Iaeniaen,,False,,,False,,False,50318,,False,False,True,,vietnamese_title
62916509497ddcbe6a571ce4,Hay mujeres que lo saben,La Mugre Roja,unknown,unknown,La Muerte tiembla la Tierra (El día de las mujeres),,False,,,False,,False,50841,,False,False,True,,vietnamese_title
06810e2040e59290823af365,Hay mujeres que lo saben,La Mugre Roja,unknown,unknown,La muerte tiembla la tierra (El día de las mujeres),,False,,,False,,False,51084,,False,False,True,,vietnamese_title
729c8885550de3f56a11a45e,Hommage à A.A. I,Jaap Blonk & BRAAXTAAL,unknown,unknown,BRAAXTAAL,,False,,,False,,False,52309,,False,False,True,,vietnamese_title
b8af1cca6e3e59cd8b2bcc1a,Hommage à A.A. II,Jaap Blonk & BRAAXTAAL,unknown,unknown,BRAAXTAAL,,False,,,False,,False,52310,,False,False,True,,vietnamese_title
33f1fd778fc0265ca2614ccd,Discussion à batons rompus,OsO El roTo,unknown,unknown,Batman 2,,False,,,False,,False,52991,,False,False,True,,vietnamese_title
2f11e8b24a3cc90a9eca0bb1,05 J'ai la patate (dans le style de Chocolat Billy un jour où ils s'engueulent),Manuel J Grotesk,unknown,unknown,la symphonie d un branleur,,False,,,False,,False,53424,,False,False,True,,vietnamese_title
752e5c62c2ef710b09081e67,07 Une chanson bien à moi (dans le style de la vieille chanson française),Manuel J Grotesk,unknown,unknown,la symphonie d un branleur,,False,,,False,,False,53426,,False,False,True,,vietnamese_title
a8ea9fc2ca6e2bd324e3f8a6,En tête à tête avec ton savon,L' Amicale du Tigrou,unknown,unknown,la colline et la corde,,False,,,False,,False,55166,,False,False,True,,vietnamese_title
a02e54963112d52d6c297573,Track 01 A,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56068,,False,False,False,,vietnamese_tag
381be9265d0c63857e5c0c5e,Track 02 B,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56069,,False,False,False,,vietnamese_tag
b0aee4f6ce568e2c6f93fc7e,Track 04 A,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56070,,False,False,False,,vietnamese_tag
1ce1b9a1042ed91764b46275,Track 03 C,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56071,,False,False,False,,vietnamese_tag
b9fb93da8c0c317724a9e60d,Track 06 C,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56072,,False,False,False,,vietnamese_tag
3c2e5ff1d9bc6baa353d46c2,Track 05 B,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56073,,False,False,False,,vietnamese_tag
990d9af93dc2bc532a3d5587,Track 07 B,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56074,,False,False,False,,vietnamese_tag
21aadbf6abf2fc4c01a3c36d,Track 09 A (Man O' War),All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56075,,False,False,False,,vietnamese_tag
e81d156dceadccd7bfa36ebb,Track 13 C,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56077,,False,False,False,,vietnamese_tag
da86038761000c5af6f85005,Track 11 C,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56078,,False,False,False,,vietnamese_tag
29420e8867e3f3743fe9a8f9,Track 08 C,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56079,,False,False,False,,vietnamese_tag
654ec24ee72664fa6fec9e47,Track 12 A,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56080,,False,False,False,,vietnamese_tag
bf2089b5a26270933fca6b5a,Track 10 B,All Scars,unknown,unknown,Introduction To Humanity,,False,,,False,,False,56081,,False,False,False,,vietnamese_tag
de716d106bfa40ea4687c268,J'ai mangé du Borak,Manueljgrotesque,unknown,unknown,This is thunder strike,,False,,,False,,False,56954,,False,False,True,,vietnamese_title
d2b7576529399ac1dcdcd1ae,Udruženje građana (live),Ljudske Potrebe,unknown,unknown,Povratak u realno,,False,,,False,,False,57961,,False,False,True,,vietnamese_title
20c6410a7e5b9bbf2fa9eeb6,Doviđenja (feat. Goran Grubišić)(Live),Ljudske Potrebe,unknown,unknown,Povratak u realno,,False,,,False,,False,57967,,False,False,True,,vietnamese_title
35f2f06b8ba5733695d230ce,Búsqueda exploratoria #002 - Jusqu'à ne plus avoir peur.mp3,Circus Marcus,unknown,unknown,Búsquedas Exploratorias,,False,,,False,,False,59578,,False,False,True,,vietnamese_title
0d2879ca4252e7d0412d9b0d,Búsqueda exploratoria #006 - Noce à Lens.mp3,Circus Marcus,unknown,unknown,Búsquedas Exploratorias,,False,,,False,,False,59582,,False,False,True,,vietnamese_title
6f218289d8317b085b9c30a8,Modibo chante à la maison,Lessazo,unknown,unknown,Soleil d'hiver,datasets\fma\audio\6f218289d8317b085b9c30a8.mp3,True,,,False,,False,60037,,False,False,True,,vietnamese_title
1570f12186f5a23594d230b2,Memoire (Hommage à T. Sankara),Lessazo,unknown,unknown,Soleil d'hiver,,False,,,False,,False,60040,,False,False,True,,vietnamese_title
ee85db96581638cfa1a6e82d,Maiga  Descente à cheval,Lessazo,unknown,unknown,Soleil d'hiver,datasets\fma\audio\ee85db96581638cfa1a6e82d.mp3,True,,,False,,False,60045,,False,False,True,,vietnamese_title
373409a4693eea9f056138b4,Paz,João Ricardo,unknown,unknown,LX(RMX) Lisbon Remixed,,False,,,False,,False,60643,,False,True,False,,vietnamese_artist
5a6726628862cf2e2b227d4d,Police Truck  (part. Carlão),Retrigger,unknown,unknown,10 anos tocando pr@s amig@s,,False,,,False,,False,61446,,False,False,True,,vietnamese_title
ee6eb353497568d47ad7b051,Aller à la poste,Hi-FI & failles,unknown,unknown,Qualités-Défauts,,False,,,False,,False,63490,,False,False,True,,vietnamese_title
39ebf49b564066b7570b5808,Padê Onã,Axial,unknown,unknown,SiMBiOSE,,False,,,False,,False,64271,,False,False,True,,vietnamese_title
05cf260abd0d156cecb99d29,Ne Parish,Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64480,,False,True,False,,vietnamese_artist;vietnamese_tag
94303252265f323f060f9fbb,Natasha,Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64481,,False,True,False,,vietnamese_artist;vietnamese_tag
47b4b0d1d7e60172f29418c8,Gop-Stop,Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64482,,False,True,False,,vietnamese_artist;vietnamese_tag
c008b858c25bbfc67630d5e9,Bespontovy,Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64483,,False,True,False,,vietnamese_artist;vietnamese_tag
42ba3680f8ed8d17c065f449,Nishtyaki,Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64484,,False,True,False,,vietnamese_artist;vietnamese_tag
62ddcc90886b2e55bfe18245,Dovesok,Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64485,,False,True,False,,vietnamese_artist;vietnamese_tag
f509cca3bdacce1b5ac4b461,Bespontovy (Dancefloor Remix),Vpopolam,unknown,unknown,Gryaznyj albom,,False,,,False,,False,64486,,False,True,False,,vietnamese_artist;vietnamese_tag
0e0bd75f2f626d8d340ab5fd,Il Pleut des Informations (ou Mass Media en Masse à Partir de Notre Cumulonimus Fiable),Monroeville Music Center,unknown,unknown,Le Progrès,datasets\fma\audio\0e0bd75f2f626d8d340ab5fd.mp3,True,,,False,,False,64865,,False,False,True,,vietnamese_title
e1e817469d8000b140ea702b,La cittÃ  che sale,Massimo Croce,unknown,unknown,Luigi Russolo Tribute,,False,,,False,,False,66016,,False,False,True,,vietnamese_title
9d34093cc85cda9c5477bd70,Os Anões Da Villa Do Magma (Parte 1),Bonifrate,unknown,unknown,Os Anoes Da Villa Do Magma,,False,,,False,,False,67274,,False,False,True,,vietnamese_title
7b6fcd5bf571265c7cd9b102,Céu & Chão,Bonifrate,unknown,unknown,Os Anoes Da Villa Do Magma,,False,,,False,,False,67275,,False,False,True,,vietnamese_title
b608d2356c041c97ccb95a8e,Os Anões Da Villa Do Magma (Parte 2),Bonifrate,unknown,unknown,Os Anoes Da Villa Do Magma,,False,,,False,,False,67277,,False,False,True,,vietnamese_title
5dbccd915eb7b574ad59b25b,Estudo Rural Em Ré Maior,Bonifrate,unknown,unknown,Os Anoes Da Villa Do Magma,,False,,,False,,False,67278,,False,False,True,,vietnamese_title
b0eafc3e8b66520023ed79df,Rumo À Lua Num Tapete Voador,Bonifrate,unknown,unknown,Os Anoes Da Villa Do Magma,,False,,,False,,False,67281,,False,False,True,,vietnamese_title
7a42dc6de7fa1d0e363b08a1,Os Anões Da Villa Do Magma (Parte 3),Bonifrate,unknown,unknown,Os Anoes Da Villa Do Magma,,False,,,False,,False,67284,,False,False,True,,vietnamese_title
0591e4bdde99faf21f6bfb87,Esse Trem Não Improvisa,Bonifrate,unknown,unknown,Um Futuro Inteiro,,False,,,False,,False,67286,,False,False,True,,vietnamese_title
038ad4b4413c5a46015fa776,Antena a mirar o coração de Júpiter,Bonifrate,unknown,unknown,Um Futuro Inteiro,,False,,,False,,False,67292,,False,False,True,,vietnamese_title
2ec1bba8e612fcb1f89a489b,Amplidão,Guizado,unknown,unknown,Calavera,,False,,,False,,False,67297,,False,False,True,,vietnamese_title
c41719c73b9b9524053a4543,Emanação dos Sonhos,Guizado,unknown,unknown,Calavera,,False,,,False,,False,67300,,False,False,True,,vietnamese_title
21e12a80d2ccf30c45e1873a,J'ai mai aux dents,Alexandredavidegabriel,unknown,unknown,ALEXANDREDAVIDGABRIEL N°6,,False,,,False,,False,67851,,False,False,True,,vietnamese_title
1a3e2d31870e936b3db17cdd,Sirenity,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68365,,False,True,False,,vietnamese_artist
87ff0635423a1f7885211fbf,"No, really. Everything is fine.",Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68366,,False,True,False,,vietnamese_artist
17203e0ff4f482b91b54ac67,Papadom,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68367,,False,True,False,,vietnamese_artist
6484ff3436a9edcd0e2cab9e,Idle Hands,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68368,,False,True,False,,vietnamese_artist
2c8a279977fc836ccbae9f07,Pole Stars,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68369,,False,True,False,,vietnamese_artist
cf111027e4908eaf7c49d4af,Ake Uno,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68370,,False,True,False,,vietnamese_artist
9c1018fad236652858e67f8a,Spring Rain,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68371,,False,True,False,,vietnamese_artist
e7f4cdd56d89c1b8b608a350,"Angela Climbs a Boulder at Horn Creek, the Sun Sets, the Bat Flies By",Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68372,,False,True,False,,vietnamese_artist
c2e57844300a3c25645c318e,Blue Moon Gold Sun,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68373,,False,True,False,,vietnamese_artist
9fc8ebcfe40be2274a9aba17,Hijazkiar Prototype Improvisation,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68374,,False,True,False,,vietnamese_artist
84bb22a33cdac35dd196825e,Halo-centric Hang/Halo improvisation,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68375,,False,True,False,,vietnamese_artist
a8aa58135465677ffee6c5e9,Hang-centric Hang/Halo improvisation,Aaron Ximm,unknown,unknown,Handpans and the Hang,,False,,,False,,False,68376,,False,True,False,,vietnamese_artist
05a0d38e65404d33a7b9e9a3,O Neurónio Que Estorou (The Neuron That Blew Up),Stealing Orchestra,unknown,unknown,Stereogamy,,False,,,False,,False,68959,,False,False,True,,vietnamese_title
ffd052eb9d21a1ae544bdecb,Helica - Fosses à Oiseaux (Mvnt 12),Christophe Guiraud and Ensemble La Grive,unknown,unknown,Classwar Karaoke - 0019 Survey,,False,,,False,,False,69484,,False,False,True,,vietnamese_title
e2c4cb4c6c47c9f927700913,Canção de Alvito,Alexandre Bateiras,unknown,unknown,Canções da Lua Nova,,False,,,False,,False,70855,,False,False,True,,vietnamese_title
bfa7d26dffa062dafa7d0494,Canção da Ribeira,Alexandre Bateiras,unknown,unknown,Canções da Lua Nova,,False,,,False,,False,70860,,False,False,True,,vietnamese_title
