record_id,title,artist,genre_found,source_type,source_url,source_title,source_artist,match_score,confidence,evidence,status,zing_id,zing_url,youtube_url,genre_search_dc,genre_source,genre_status,genre_confidence
song_74f81a6525acf4b5,CHẮC ANH CÓ NỖI KHỔ TÂM | THIỀU BẢO TRÂM x CHÂU ĐĂNG KHOA (OFFICIAL MV),Thiều Bảo Trâm Official,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Chac-Anh-Co-Noi-Kho-Tam-Thieu-Bao-Tram-Chau-Dang-Khoa/m1hf2TKQRzb4.html,Chắc Anh Có Nỗi Khổ Tâm,"Thiều Bảo Trâm, Châu Đăng Khoa",0.917,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.667",found_needs_review,,,https://www.youtube.com/watch?v=mwj-R9EY2GI,house|indie,youtube,DIFFERENT,LOW
song_bd2e44db8a7982c1,Chẳng Thể Tìm Được Em,PHUCXP,R&B Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Chang-The-Tim-Duoc-Em-PhucXP-Freak-D/XzXsVIbd4YI8.html,Chẳng Thể Tìm Được Em,"PhucXP, Freak D",0.9,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""Qvf5V6XIXLP3"",""name"":""R&B Việt"",""title"":""R&B Việt"",""alias"":""r-b-viet"",""link"":""/the-loai-album/R-B-Viet/Qvf5V6XIXLP3.html""}]; title_score=1.000; artist_score=0.600",found_needs_review,,,https://www.youtube.com/watch?v=3EqzaI7qBbU,pop|b việt,apple_music|zingmp3,DIFFERENT,HIGH
song_bced4263f9ab315b,Chẳng Thể Tìm Được Em - PhucXp ft. Freak D | Official Audio,Freak D Music,R&B Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Chang-The-Tim-Duoc-Em-PhucXP-Freak-D/XzXsVIbd4YI8.html,Chẳng Thể Tìm Được Em,"PhucXP, Freak D",0.88,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""Qvf5V6XIXLP3"",""name"":""R&B Việt"",""title"":""R&B Việt"",""alias"":""r-b-viet"",""link"":""/the-loai-album/R-B-Viet/Qvf5V6XIXLP3.html""}]; title_score=1.000; artist_score=0.519",found_needs_review,,,https://www.youtube.com/watch?v=mKxzJzp6oes,pop,apple_music,DIFFERENT,HIGH
song_d4a1448f2238b523,Chỉ Còn Ánh Mắt,"Duy Manh,Xuan Hieu",Nhạc Không Lời,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Chi-Con-Anh-Mat-Saxo-Xuan-Hieu/c6nTllrekOdX.html,Chỉ Còn Ánh Mắt,Saxo Xuân Hiếu,0.922,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""XeglO5liOzkF"",""name"":""Nhạc Không Lời"",""title"":""Nhạc Không Lời"",""alias"":""nhac-khong-loi"",""link"":""/the-loai-album/Nhac-Khong-Loi/XeglO5liOzkF.html""}]; title_score=1.000; artist_score=0.688",found_needs_review,ZWZBB6IE,https://zingmp3.vn/bai-hat/Chi-Con-Anh-Mat-Duy-Manh-Xuan-Hieu/ZWZBB6IE.html,,pop,apple_music,DIFFERENT,HIGH
song_ddf9cbb2a30d51a6,Chỉ Có Thể Là Yêu,"Minh Vuong M4U,Tuan Phuong",V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Chi-Co-The-La-Yeu-Minh-Vuong-M4U/L3G8c2QGyFHh.html,Chỉ Có Thể Là Yêu,Minh Vương M4U,0.925,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.700",found_needs_review,ZW6BBEFZ,https://zingmp3.vn/bai-hat/Chi-Co-The-La-Yeu-Minh-Vuong-M4U-Dang-Tuan-Phuong/ZW6BBEFZ.html,,pop,apple_music,DIFFERENT,HIGH
song_7b3384cd5157586b,Chờ Đợi Có Đáng Sợ (LIVE) - Andiez,Andiez Music,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cho-Doi-Co-Dang-So-Andiez/jHcmSv8C4HBM.html,Chờ Đợi Có Đáng Sợ,Andiez,0.815,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=0.865; artist_score=0.667",found_needs_review,,,https://www.youtube.com/watch?v=MTWYLuj1y3g,pop,apple_music,DIFFERENT,HIGH
song_983ec0e3fb3e3c8e,Chờ Đợi Có Đáng Sợ (Lofi Version),Andiez Music,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cho-Doi-Co-Dang-So-Piano-Verison-Andiez/BRXfhaaIYOp9.html,Chờ Đợi Có Đáng Sợ (Piano Verison),Andiez,0.802,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=0.847; artist_score=0.667",found_needs_review,,,https://www.youtube.com/watch?v=-wpphNkKGXk,pop,apple_music,DIFFERENT,HIGH
song_7412d71b47710380,[classical guitar]NGƯỜI ƠI NGƯỜI Ở ĐỪNG VỀ by Nguyễn Văn Phúc,Official TS.Phúc,Nhạc Cách Mạng | Nhạc Trịnh | V-Pop,youtube_description,https://www.youtube.com/watch?v=MFUzM6nG5Vk,[classical guitar]NGƯỜI ƠI NGƯỜI Ở ĐỪNG VỀ by Nguyễn Văn Phúc,Official TS.Phúc,1.0,medium,om/watch?v=1cRc1E7bTlo 4. Bản tình ca mùa Đông https://www.youtube.com/watch?v=5pRdp276L58&t=23s * Nhạc trẻ Việt Nam 1. Lạc trôi https://www.youtube.com/watch?v=IbUWrKlQmMk 2. Ông bà anh https://www.youtube.com/watch?v=N8Y-gg9QHhE 3. Em gái mưa https://www.youtube.com/watch?v=N8Y-gg9QHhE 4. Đừng hỏi em vì sao https://,found_needs_review,,,https://www.youtube.com/watch?v=MFUzM6nG5Vk,new age,apple_music,DIFFERENT,HIGH
song_58c1ec3a970195f7,[classical guitar] NHỮNG ÁNH SAO ĐÊM play by NGUYỄN VĂN PHÚC,Official TS.Phúc,Nhạc Cách Mạng | Nhạc Trịnh | V-Pop,youtube_description,https://www.youtube.com/watch?v=l8r4wvKVbgc,[classical guitar] NHỮNG ÁNH SAO ĐÊM play by NGUYỄN VĂN PHÚC,Official TS.Phúc,1.0,medium,om/watch?v=1cRc1E7bTlo 4. Bản tình ca mùa Đông https://www.youtube.com/watch?v=5pRdp276L58&t=23s * Nhạc trẻ Việt Nam 1. Lạc trôi https://www.youtube.com/watch?v=IbUWrKlQmMk 2. Ông bà anh https://www.youtube.com/watch?v=N8Y-gg9QHhE 3. Em gái mưa https://www.youtube.com/watch?v=N8Y-gg9QHhE 4. Đừng hỏi em vì sao https://,found_needs_review,,,https://www.youtube.com/watch?v=l8r4wvKVbgc,pop,apple_music,DIFFERENT,HIGH
song_971da076a140299e,Coldzy - Báo Thức (Prod. Wokeup) | Official Music Video,Coldzy,Rap Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/BAO-THUC-Coldzy/9kjXBE1kYUC7.html,BÁO THỨC,Coldzy,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""TqW0gmJ1dR5O"",""name"":""Rap Việt"",""title"":""Rap Việt"",""alias"":""rap-viet"",""link"":""/the-loai-album/Rap-Viet/TqW0gmJ1dR5O.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=Tq8EZFopQbg,metal,web_search,DIFFERENT,LOW
song_62246505f519bb7e,CON TRAI CƯNG (Piano Version) | ICM x B Ray | MV Official,ICM Entertainment,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Con-Trai-Cung-ICM-B-Ray/B7YpKxGGEwIb.html,Con Trai Cưng,"ICM, B Ray",0.865,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.462",found_needs_review,,,https://www.youtube.com/watch?v=l4RyIm0dZyo,rock|roll|prog rock,discogs,DIFFERENT,HIGH
song_d1d60f83c66f72ad,Cuốn Tiểu Thuyết Buồn,Hien Thuc,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cuon-Tieu-Thuyet-Buon-Nguyen-Van-Chung-Hien-Thuc/BsgWPkAywRpV.html,Cuốn Tiểu Thuyết Buồn,"Nguyễn Văn Chung, Hiền Thục",0.879,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.514",found_needs_review,ZW6979F0,https://zingmp3.vn/bai-hat/Cuon-Tieu-Thuyet-Buon-Hien-Thuc/ZW6979F0.html,,pop,apple_music,DIFFERENT,HIGH
song_b482d5721fd8fe2d,Cuộc Sống,Huu Truong,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cuoc-Song-Huu-Truong/UEqKTe7szI0G.html,Cuộc Sống,Hữu Trường,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,Z7CIW80U,https://zingmp3.vn/bai-hat/Anh-Chinh-La-Cuoc-Song-Cua-Em-Hoang-Chau/Z7CIW80U.html,,pop,apple_music,DIFFERENT,HIGH
song_2260f938d23a6f00,Cuộc Tình Cay Đắng,Minh Tuyet,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cuoc-Tinh-Cay-Dang-Dan-Truong/xk89oyrla3Lc.html,Cuộc Tình Cay Đắng,Đan Trường,0.855,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.421",found_needs_review,ZWZC0BAZ,https://zingmp3.vn/bai-hat/Cuoc-Tinh-Cay-Dang-Minh-Tuyet/ZWZC0BAZ.html,,worldwide|pop|vocal,apple_music|discogs,DIFFERENT,HIGH
song_0fa2471867c86922,Cuộc Tình Không Trọn Vẹn,Chau Gia Kiet,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cuoc-Tinh-Khong-Tron-Ven-Duong-Gia-Khanh/zRnyNnbIVv5X.html,Cuộc Tình Không Trọn Vẹn,Dương Gia Khánh,0.875,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.500",found_needs_review,ZWZEF7CD,https://zingmp3.vn/bai-hat/Cuoc-Tinh-Khong-Tron-Ven-Chau-Gia-Kiet/ZWZEF7CD.html,,pop,apple_music,DIFFERENT,HIGH
song_c72c305540e3100c,Cành Hoa Trắng,Le Hieu,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Canh-Hoa-Trang-Le-Hieu/cjvZNS5PXzQC.html,Cành Hoa Trắng,Lê Hiếu,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,ZWZBC8CC,https://zingmp3.vn/bai-hat/Canh-Hoa-Trang-Le-Hieu/ZWZBC8CC.html,,pop,apple_music,DIFFERENT,HIGH
song_05a01d696e8b6c27,Cánh Hoa Yêu - Phương Anh (Official 4K MV),Phương Anh Bolero,Bolero,youtube_description,https://www.youtube.com/watch?v=mHkNFRJs8ug,Cánh Hoa Yêu - Phương Anh (Official 4K MV),Phương Anh Bolero,1.0,medium,ái hoa đời kết tâm tình. ───────────────────── ➥Đây là kênh Youtube chính thức của ca sĩ Phương Anh Bolero. ➥Đừng quên đăng ký kênh để cập nhật những sản phẩm mới nhất nhé! ➥Đăng ký theo dõi kênh miễn phí tại: http://popsww.com/phuonganhbolero ───────────────────── ➥Connect with Phương Anh Bolero: ● Facebook: https://,found_needs_review,,,https://www.youtube.com/watch?v=mHkNFRJs8ug,traditional folk|country,apple_music|qobuz,DIFFERENT,HIGH
song_f52518ad88ea4cc0,Cánh Hồng Phai - Hoàng Yến Chibi | Official Music Video (Kế Hoạch Đổi Chồng OST),Hoàng Yến Chibi Official,Nhạc Phim,youtube_description,https://www.youtube.com/watch?v=CrT_9jIWBKU,Cánh Hồng Phai - Hoàng Yến Chibi | Official Music Video (Kế Hoạch Đổi Chồng OST),Hoàng Yến Chibi Official,1.0,medium,Cánh Hồng Phai - Hoàng Yến Chibi | Kế Hoạch Đổi Chồng OST --------------------- Đăng ký kênh để xem nhiều video mới tại : http://metub.net/hoangyenchibi Theo dõi Hoàng Yến Chi Bi trên ►FANPAGE : https://www.facebook.com/hoangyenfan/ --------------------- © Bản quyền thuộc,found_needs_review,,,https://www.youtube.com/watch?v=CrT_9jIWBKU,pop|v-pop,apple_music|zingmp3,DIFFERENT,HIGH
song_78ff4bdaf0a9da9b,Cánh Hồng Phai - Phương Ý (Cover) | Bài Hát Hay Nhất Về Cuộc Đời Con Gái Nên Nghe Và Ngẫm,Phương Ý Official,Bolero,youtube_description,https://www.youtube.com/watch?v=dIxv3f_RRls,Cánh Hồng Phai - Phương Ý (Cover) | Bài Hát Hay Nhất Về Cuộc Đời Con Gái Nên Nghe Và Ngẫm,Phương Ý Official,1.0,medium,à Ngẫm Sáng tác: Dương Khắc Linh Hòa âm & Phối khí: Vĩnh Tâm Ca sĩ: Phương Ý (Quán Quân Thần Tượng Bolero 2019) #CanhHongPhai #PhuongY #MaiPhuong #TranThanh #Cover #QuanQuanThanTuongBolero2019 #ThanTuongBolero --LYRICS-- Verse 1 Nàng như một đóa hồng phai Hương sắc héo hon theo những ngày dài Cuộc tình đi qua trong,found_needs_review,,,https://www.youtube.com/watch?v=dIxv3f_RRls,trữ tình|house,zingmp3|allmusic,DIFFERENT,HIGH
song_ca844a1a10587712,Cát Bụi Cuộc Đời - Phương Anh (Official MV),Phương Anh Bolero,Bolero,youtube_description,https://www.youtube.com/watch?v=ht727lX72vI,Cát Bụi Cuộc Đời - Phương Anh (Official MV),Phương Anh Bolero,1.0,medium,uyện thế sự nơi trần ai. ───────────────────── ➥Đây là kênh Youtube chính thức của ca sĩ Phương Anh Bolero. ➥Đừng quên đăng ký kênh để cập nhật những sản phẩm mới nhất nhé! ➥Đăng ký theo dõi kênh miễn phí tại: http://popsww.com/phuonganhbolero ───────────────────── ⏩ MV MỚI NHẤT: http://bit.ly/MvMoiNhatPhuongAnh ⏩ HÔM,found_needs_review,,,https://www.youtube.com/watch?v=ht727lX72vI,pop,apple_music|nhac_vn,DIFFERENT,HIGH
song_bc3ecd1bf5c168e3,♬CÂU HỨA CHƯA VẸN TRÒN - PHÁT HUY T4 x HOÀNG GREEN || OFFICIAL MUSIC VIDEO,Phát Huy T4,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Cau-Hua-Chua-Ven-Tron-Phat-Huy-T4/DnuUbcHnzUpG.html,Câu Hứa Chưa Vẹn Tròn,Phát Huy T4,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=wJ4w8L8GCHk,dance|pop,apple_music|youtube,DIFFERENT,HIGH
song_3cc7bd0a82c5a919,Câu Hứa Chưa Vẹn Tròn Remix VER 2 ( Dj Đại Mèo remix ) Trách thân anh không thể níu em dù một giây,BD Media Music,V-Pop,youtube_description,https://www.youtube.com/watch?v=uI4hZ5CQJ_8,Câu Hứa Chưa Vẹn Tròn Remix VER 2 ( Dj Đại Mèo remix ) Trách thân anh không thể níu em dù một giây,BD Media Music,1.0,medium,"Đừng quên Đăng ký (Subscribe) BD Media Music để xem ngay Music Video Hot, Phim Ca Nhạc và Liên Khúc nhạc trẻ remix hay nhất 2018 nhé cả nhà. ✔ Đây là ca khúc được độc quyền bởi Công Ty BDMedia. Đề nghị các tổ chức, cá nhân không reup dưới mọi hình thức. LH Bản Quyền : bdmediamusic@gmail.com ----------------------------",found_needs_review,,,https://www.youtube.com/watch?v=uI4hZ5CQJ_8,pop|soul,apple_music|qobuz,DIFFERENT,HIGH
song_1e538922a29d4345,CÒ LẢ - OFFICIAL MV | YẾN LÊ ft YANBI,Yến Lê Official,Nhạc Dân Ca - Quê Hương | Rap Việt,youtube_description,https://www.youtube.com/watch?v=1IZvxVNs0OY,CÒ LẢ - OFFICIAL MV | YẾN LÊ ft YANBI,Yến Lê Official,1.0,medium,"ày thay cho lời cám ơn chân thành nhất gửi tới tất cả khán giả đã yêu thương mình . Đây là ca khúc dân ca được mashup với rất nhiều những ca khúc dân gian quen thuộc : Qua Cầu Gió Bay , Người Ở Đừng Về , Bèo Dạt Mây Trôi .. Cộng với sự sáng tạo mang chất hiphop underground của #YếnLê #YanBi vào ca khúc .. và bản phối",found_needs_review,,,https://www.youtube.com/watch?v=1IZvxVNs0OY,reggae|folk|world|country,apple_music|discogs,DIFFERENT,HIGH
song_35002fcc488c3fc2,Còn Ta Với Nồng Nàn,Quang Dung,Nhạc Trữ Tình,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Con-Ta-Voi-Nong-Nan-Bang-Kieu/kLIoo7PXnINS.html,Còn Ta Với Nồng Nàn,Bằng Kiều,0.882,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""brC6BYOzAGjo"",""name"":""Nhạc Trữ Tình"",""title"":""Nhạc Trữ Tình"",""alias"":""nhac-tru-tinh"",""link"":""/the-loai-album/Nhac-Tru-Tinh/brC6BYOzAGjo.html""}]; title_score=1.000; artist_score=0.526",found_needs_review,ZWZCUIB7,https://zingmp3.vn/bai-hat/Con-Ta-Voi-Nong-Nan-Quang-Dung/ZWZCUIB7.html,,worldwide|pop|folk|world|country|ballad|vocal,apple_music|discogs|musicbrainz,DIFFERENT,HIGH
song_36891c4dd65243c0,Có Anh Ở Đây | Bảo Anh ft Cheng | Official MV,Bảo Anh,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Co-Anh-O-Day-Bao-Anh-Cheng/V86iLmfURW04.html,Có Anh Ở Đây,"Bảo Anh, Cheng",0.925,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.700",found_needs_review,,,https://www.youtube.com/watch?v=mub_hR5v4zw,pop,apple_music,DIFFERENT,HIGH
song_68320a1fd101567c,Có Nhớ Đêm Nào,Chau Gia Kiet,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Co-Nho-Dem-Nao-Chau-Gia-Kiet/b7EsuvuTkUqA.html,Có Nhớ Đêm Nào,Châu Gia Kiệt,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,Z7U9I9CO,https://zingmp3.vn/bai-hat/Co-Nho-Dem-Nao-Thach-Thuc-Gioi-Han-Quach-Thanh-Danh-Nhat-Kim-Anh/Z7U9I9CO.html,,pop,apple_music,DIFFERENT,HIGH
song_ff198bd399c21899,Có Đau Cũng Là Xứng Đáng - Quốc Thiên |  Official MV | OST Cái Giá Của Hạnh Phúc,Quốc Thiên Official,Nhạc Phim,youtube_description,https://www.youtube.com/watch?v=7P9LerF-f8U,Có Đau Cũng Là Xứng Đáng - Quốc Thiên |  Official MV | OST Cái Giá Của Hạnh Phúc,Quốc Thiên Official,1.0,medium,Có Đau Cũng Là Xứng Đáng - Quốc Thiên | Official MV OST Cái Giá Của Hạnh Phúc #Codaucunglaxungdang #quocthien #caigiacuahanhphuc #ost #officialmv #thaihoa #xuanlan #huuchau #uyenan Link tổng: https://smevn.lnk.to/CDCLXD - Spotify: https://smevn.lnk.to/CDCLXD/spotify -,found_needs_review,,,https://www.youtube.com/watch?v=7P9LerF-f8U,pop|v-pop,apple_music|zingmp3,DIFFERENT,HIGH
song_81607d690dd02624,Cô Ba Sài Gòn OST - Đông Nhi | Nhạc Phim Chính Thức,Veronica Ngo,Nhạc Phim,youtube_description,https://www.youtube.com/watch?v=T99SZMnAZ7I,Cô Ba Sài Gòn OST - Đông Nhi | Nhạc Phim Chính Thức,Veronica Ngo,1.0,medium,CÔ BA SÀI GÒN OST - ĐÔNG NHI (Official Music Video) Composer by OnlyC - Nguyễn Phúc Thiện Mix & Master: Only C Director: Tino Nguyễn Guest Star: Ninh Dương Lan Ngọc & S.T Dancer: Vũ Đoàn Bước Nhảy Sản phẩm âm nhạc và hình ảnh đư,found_needs_review,,,https://www.youtube.com/watch?v=T99SZMnAZ7I,alternative,nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,DIFFERENT,HIGH
song_d3dd59d78020902d,Cô Gái M52,HuyR,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Co-Gai-M52-HuyR/wrjDziLXq6qI.html,Cô Gái M52,HuyR,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=ax1UCqtk1n0,pop|b việt|alternative,apple_music|zingmp3|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,DIFFERENT,HIGH
song_6fd65ed4f60cd2b3,Cô Gái Sầm Nưa Xinh Đẹp - Trọng Tấn [Official MV],Nhạc Cách Mạng Tiền Chiến,Nhạc Cách Mạng,youtube_description,https://www.youtube.com/watch?v=vhMQrDTUK0M,Cô Gái Sầm Nưa Xinh Đẹp - Trọng Tấn [Official MV],Nhạc Cách Mạng Tiền Chiến,1.0,medium,▶ Theo dõi kênh Nhạc Cách Mạng Tiền Chiến: https://goo.gl/asFAPL ----------------------------- Những Bài Hát Hay Nhất:https://goo.gl/VcdKsJ Nhạc Đỏ Trữ Tình Quê Hương:https://goo.gl/29b7nt Tình Ca Tây Bắc Hay Nhất:https://goo.gl/TTVzMq,found_needs_review,,,https://www.youtube.com/watch?v=vhMQrDTUK0M,pop|alternative,apple_music|shazam|nhaccuatui|nhac_vn|allmusic|qobuz|youtube,DIFFERENT,HIGH
song_4659343aa43b8095,CÔ PHÒNG - HỒ QUANG HIẾU X HUỲNH VĂN | OFFICIAL MUSIC VIDEO,Hồ Quang Hiếu TV,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Co-Phong-Ho-Quang-Hieu-Huynh-Van/DXvU2gRmMmDn.html,Cô Phòng,"Hồ Quang Hiếu, Huỳnh Văn",0.942,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.769",found_needs_review,,,https://www.youtube.com/watch?v=cqNIe8b2skM,alternative,nhaccuatui|shazam|nhac_vn|allmusic|qobuz|youtube,DIFFERENT,HIGH
