record_id,title,artist,genre_found,source_type,source_url,source_title,source_artist,match_score,confidence,evidence,status,zing_id,zing_url,youtube_url,genre_search_dc,genre_source,genre_status,genre_confidence
song_a66d3c46000e61ca,Giọt Sương,Hong Nhung,,,,,,,,,not_found,ZWZA6BB7,https://zingmp3.vn/bai-hat/Giot-Suong-Hong-Nhung/ZWZA6BB7.html,,pop|ballad|vocal|new age|diva|vocal pop|world,apple_music|discogs|musicbrainz,MISSING_ORIGINAL,HIGH
song_aa4a0d33aacebd66,Giữ Từng Ước Mơ,Chi Thien,,,,,,,,,not_found,ZWZA7DB8,https://zingmp3.vn/bai-hat/Giu-Tung-Uoc-Mo-Chi-Thien/ZWZA7DB8.html,,pop|folk|world|country|stage|screen|trữ tình|interview,apple_music|discogs,MISSING_ORIGINAL,HIGH
song_a58126ff8e604635,Giữ Đúng Lời Hứa,Nhật Kim Anh,,,,,,,,,not_found,ZW67FA67,https://zingmp3.vn/bai-hat/Giu-Dung-Loi-Hua-Nhat-Kim-Anh/ZW67FA67.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_c3e58016cd5bfa56,"Glitter Dream, Diana V, Alex Parker - Alibi (Lyric Video)",Alex Parker,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=8eQtwCEEYwM,electronic|experimental,apple_music|allmusic,MISSING_ORIGINAL,HIGH
song_0c27ae8f99d33c87,'Golden' by Mona Wonderlick 🇦🇺 | Vlog Groove Music (No Copyright) 👑,BreakingCopyright — Royalty Free Music,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=D_j6EN3FVGo,k-pop|pop,nhaccuatui|shazam|nhac_vn|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_e60b7732fead5fc2,"Gracie Abrams - I Love You, I’m Sorry (Official Music Video)",Gracie Abrams,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=uxjhN_Donfw,pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_1029fe8d7658ab95,Green Day - 21 Guns [Official Music Video],Green Day,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=r00ikilDxW4,alternative|pop|rock|alternative rock|indie rock|punk|country,apple_music|zingmp3|discogs|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_ec7ef1446c55a894,GREY D - ‘nhạt-fine’ | Official Music Video (starring LINH NGỌC ĐÀM),ST.319 Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=1kCxdmWjac0,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_4ed13d18f904fed6,Guns N' Roses - Paradise City (Official Music Video),Guns N' Roses,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Rbm6GXllBiw,hard rock|rock,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_75b9c1c8ef710811,Guns N' Roses - Welcome To The Jungle,Guns N' Roses,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=o1tj2zJ2Wvg,hard rock|rock|pop,apple_music|zingmp3|discogs|allmusic,MISSING_ORIGINAL,HIGH
song_0ff84fae74a0e227,Gác Lại Âu Lo (feat. Miu Lê),Da LAB Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=6Yn4p5Qpt7Q,pop|v-pop|country|pop rap|underground hip hop|hanoi,apple_music|zingmp3|shazam|musicbrainz,MISSING_ORIGINAL,HIGH
song_8de9a4b4d6893f28,Gái Già Muốn Lấy Chồng - Ninh Dương Lan Ngọc | Official Music Video,Ninh Dương Lan Ngọc Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=6h5SLzziHOg,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_1b1c72c8efa70fc8,GÓC NHỎ TRONG TIM | KHỞI MY | OFFICIAL MUSIC VIDEO,POPS MUSIC,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=aWuDIgGzkIQ,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_a0833de412c3bac5,Gấp Đôi Yêu Thương,Tuấn Hưng,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=bnVTincRV8I,pop|folk|world|country,apple_music|discogs,MISSING_ORIGINAL,HIGH
song_f2aa016c98263b76,Gặp Em Một Ngày Khác,Nguyen Ba Phu Quy,,,,,,,,,not_found,ZW7W9UBA,https://zingmp3.vn/bai-hat/Gap-Em-Mot-Ngay-Khac-Nguyen-Ba-Phu-Quy/ZW7W9UBA.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_a8165133e84998fc,Gọi Tên Em (Acoustic Version) (Beat),Min,,,,,,,,,not_found,ZW78B0AB,https://zingmp3.vn/bai-hat/Goi-Ten-Em-Acoustic-Version-Beat-MIN/ZW78B0AB.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_44ac6e0c56f844d9,Gợi nhớ quê hương [ nhạc không lời],Lão Nhị,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=XwRusgu81ZU,karaoke|nhạc không lời,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_7e230e979d6af714,Hai Ba Năm | Phạm Trưởng | Official Music Video,POPS MUSIC,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=s2SAAZoVRZs,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_acc48ca5f87c9d97,HAI MƯƠI HAI,AMEE,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=BPjOgyCtwFU,pop|v-pop,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_ab0fa3dcefcd43d7,HAN SARA - I’M YOUR CHRISTMAS PRESENT | Official M/V,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Rd2vmaHyjxw,v-pop|hip hop,zingmp3|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_7a2f8bb52edc06b9,HAN SARA | MÌNH HẸN HÒ NHAU ĐI | FT H.H.N | OFFICIAL MUSIC VIDEO,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=T-K-i45hzFA,hip hop,nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_aef129eb65b6a480,HAN SARA | TỚ THÍCH CẬU FT H.H.N | OFFICIAL MUSIC VIDEO,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=S1Tq2LazfXQ,hip hop,nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_a3ca15c1985ecd5c,HAN SARA - ĐÃ XEM ĐẤY LÀ YÊU | Official M/V Story Version,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=PgBWSvG2FNQ,v-pop|hip hop,zingmp3|nhaccuatui|nhac_vn|allmusic|shazam|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_583e0f6edb494c27,HAN SARA -  'ĐẾM CỪU' ft. Kay Trần | Official MV,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=HHkanUBpDBw,pop|v-pop|hip hop,apple_music|zingmp3|nhaccuatui|nhac_vn|shazam|qobuz|allmusic|youtube,MISSING_ORIGINAL,HIGH
song_383c918de23352b9,HAN SARA (한사라) - IT'S ALRIGHT | Official M/V,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Ea5vT4OAX0g,hip hop,nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_d38d2949a759f7e9,HAN SARA (한사라) - 'LET ME GO' ft. RTEE | Official M/V | #stayhome and sing #withme,Han Sara,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Sk2OOMIl4-k,hip hop,nhaccuatui|nhac_vn|allmusic|shazam|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_9f70796a64b7044c,Hank & Lu - YYY,Hank,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=7gr8EvRfVUY,soul|b việt,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_8aed042ee1c523e8,Hanzi - Anh Đi Đâu Đấy (Official Music Video),Hanzi Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=EtZAv0E3isU,pop,apple_music,MISSING_ORIGINAL,HIGH
song_f43bf8285d8bbdb6,HARI WON - ANH HIỂU KHÔNG | #AHK | Official MV,YEAH1 MUSIC,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=UGi9lyjFvQA,v-pop|non-music|field recording,zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_290db4a9810c727f,HARI WON - HOANG PHÍ XUÂN THÌ (#HPXT) FT. VƯƠNG ANH TÚ | OFFICIAL MV,Hari Won,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Qt_6KN3Z78s,v-pop,zingmp3,MISSING_ORIGINAL,HIGH
song_510da15e9a1a237f,Hari Won [ Music Video ] - Anh Cứ Đi Đi,Hari Won,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Y7nkqZvQcBQ,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_f05799d773a38546,Hari Won [ Music Video ] - Làm Sao Để Yêu,Hari Won,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=lihMQYOo33o,pop|v-pop|house,apple_music|zingmp3|shazam,MISSING_ORIGINAL,HIGH
song_9ce389b89dae4f8b,HARI WON - NHƯ ANH ĐÃ MONG CHỜ | OFFICIAL MV,Hari Won,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=wFVl7Rg8XHU,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_99211536a2138ce2,Hari Won & Trấn Thành [ Music Video ] - Từ Giây Phút Đầu,Hari Won,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=7h7XIBT7TRw,worldwide,apple_music,MISSING_ORIGINAL,HIGH
song_74bdfd7c26ca1681,Hariwon - Có Chăng Chỉ Là Giấc Mơ [ Official MV],Hari Won,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=rZoxyiToztg,pop,apple_music,MISSING_ORIGINAL,HIGH
song_1126bbaa1bd67e4b,Harry Styles - Sign of the Times (Audio),Harry Styles,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=z0GKGpObgPY,pop|alternative|electronic|hip hop|rock|latin|funk|soul|pop rap|indie rock|pop rock|ballad|dance-pop|soft rock|schlager,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_83031605152b197e,Haru Haru 2am (Mix),nguyễn đình dũng - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=3s2vv9-fHjs,experimental|country,youtube,MISSING_ORIGINAL,LOW
song_d20c75fe324ba46d,Hay Là Mình Chia Tay | Bảo Anh | Official Music Video,POPS MUSIC,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=xN-2Ki0Lnrs,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_c675cf45db9013df,[HD] EM KHÔNG QUAY VỀ - HOÀNG TÔN ft. YANBI (Official),6th Sense Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=45LNKFmrViY,pop|classical,apple_music|allmusic,MISSING_ORIGINAL,HIGH
song_8bb4e67406b4737f,[HD] GIẬN LÒNG - ĐÔNG NHI,6th Sense Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=pMZf00rCbSs,pop,apple_music,MISSING_ORIGINAL,HIGH
song_5882912493add5b4,Head in The Clouds,GEPPS - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=cCYt_VssDk0,alternative,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_c5387bcfcd77343c,Heart - Alone,Heart,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=1Cw1ng75KP0,rock|pop|hard rock|pop rock,apple_music|zingmp3|discogs|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_320fd1f007749bf0,HER - MỸ MỸ | OFFICIAL DANCE MV,Mỹ Mỹ Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=_G3qRNiEEjw,v-pop|electronic|eurodance|euro house|hardstyle,zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_059f87adf2cd0e41,Her Summer,Vũ Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=XFLxisOIenY,dance|v-pop|electronic|electro house|trance,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_e24f11e9f0ca88a8,"🦸 Heroic Music (No Copyright) - ""Dark Ages"" by MaxKoMusic 🇺🇸",BreakingCopyright — Royalty Free Music,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=nXnO7SWi6uo,ballad,web_search,MISSING_ORIGINAL,LOW
song_8ebca73382714822,hieuthuhai - ngủ một mình ft. negav (prod. by kewtiie) | official mv,HIEUTHUHAI,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=STjzkjnLlZ4,reggae,apple_music,MISSING_ORIGINAL,HIGH
song_f7d7a13c7b1b7bb9,hieuthuhai - ngủ một mình (tình rất tình) ft. negav (prod. by kewtiie),HIEUTHUHAI,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=1OJQdxT6WHE,reggae,apple_music,MISSING_ORIGINAL,HIGH
song_751ebcc4629aa805,Hinder - Lips Of An Angel (Official Music Video),Hinder,Khác,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Hinder-Satin-Warbler/sGBXf7oTxt0K.html,Hinder,Satin Warbler,0.855,low,"[{""id"":""A6UHaAP1adyN"",""name"":""Khác"",""title"":""Khác"",""alias"":""khac"",""link"":""/the-loai-album/Khac/A6UHaAP1adyN.html""}]; title_score=1.000; artist_score=0.421",found_needs_review,,,https://www.youtube.com/watch?v=RiSfTyrvJlg,hard rock|rock,apple_music|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_e8ec48ae7ec355a6,"🛹 Hip Hop & Skate (Free Music) - ""CHOP CHOPS"" by Alex Productions 🇮🇹",BreakingCopyright — Royalty Free Music,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=53r8fZQiY9A,electronic,nhac_vn,MISSING_ORIGINAL,LOW
song_a40d9f1657070ac8,HIẾM CÓ KHÓ TÌM - JSOL ft. HAN SARA | Official MV,DreamS Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=PeSC9Qy6abI,pop,apple_music,MISSING_ORIGINAL,HIGH
song_ad39aa9ca0674869,Hoa Cỏ Lau (Lofi),1 9 6 7 - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=s_Djp8prWCs,electronic|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_7cb5acfa1c28f6d7,Hoa Cỏ Lau (Remix),1 9 6 7 - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=dw9XkpCheOk,house|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_d643c187d663b2ff,Hoa Kỳ - hứa kim tuyền x hoàng dũng (from album 'Colours'),Hứa Kim Tuyền,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=k_GLCQiwHYY,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_c58c104a4a06e772,Hoa Lục Bình,"Nha Ca,Quoc Dai",,,,,,,,,not_found,ZW6UD0ED,https://zingmp3.vn/bai-hat/Hoa-Luc-Binh-Nha-Ca-Quoc-Dai/ZW6UD0ED.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_55d3746bf1c3550e,HOA NỞ BÊN ĐƯỜNG - QUANG ĐĂNG TRẦN | OFFICIAL MUSIC VIDEO,ACV Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=LURC_c6m9dY,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_3308bceecaedd20b,Hoa Nở Không Màu | Hoài Lâm | Acoustic Version,Hoài Lâm,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=y_6aSG2yfe8,v-pop|pop|ballad,zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_4b4885bd1eb8abd3,HOA ĐIÊU THUYỀN,Release - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Uws6Hsf_FFg,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_fa7df169e1adcb12,Hoang Mang,Pha Le,,,,,,,,,not_found,ZWZB7W9I,https://zingmp3.vn/bai-hat/Hoang-Mang-Pha-Le/ZWZB7W9I.html,,hip hop|rap,apple_music,MISSING_ORIGINAL,HIGH
song_dfa0a1fe58d8823c,Honey Honey - Honey Won (Hari Won) [Official MV],Orion Snack,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=PQysAHOo8IU,latin,nhaccuatui|shazam|nhac_vn|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_896d259f4cc70fd3,HongKong1 | MV LYRIC | Nguyễn Trọng Tài x San Ji x Double X,PLAN B,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=z96SGB47Po4,country,web_search,MISSING_ORIGINAL,LOW
song_666a2404a7c4e747,HongKong1 | OFFICIAL MV | Nguyễn Trọng Tài x San Ji x Double X,PLAN B,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=t7tZFq29lis,b việt,zingmp3,MISSING_ORIGINAL,HIGH
song_2f7e4a0d4ffe16ce,Hoài Lâm | Như Những Phút Ban Đầu,Hoài Lâm,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=3ZaoAt3BXi8,v-pop,zingmp3,MISSING_ORIGINAL,HIGH
song_5f128e480a34a728,HOÀI LÂM x TAM KE | BUỒN LÀM CHI EM ƠI | St : Nguyễn Minh Cường | OFFICIAL MUSIC VIDEO,Nguyễn Minh Cường,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Fu3mc9F-lR0,soul,nhac_vn,MISSING_ORIGINAL,LOW
song_553a7421132c50b3,Hoàn Hảo | B RAY | Official Lyrics Video,Great Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=VkUx9npkx54,rap việt|rock|post-punk|new wave,zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_c40c1e0eff366ea2,HOÀNG DŨNG - CUỐI TUẦN (1825) | OFFICIAL MUSIC VIDEO,Hoàng Dũng,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=1xkOtMPhOlw,pop|v-pop|funk|soul|alt-pop,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_013a3aef84548b02,Hoàng Thuỳ Linh - Để Mị Nói Cho Mà Nghe (Let Mi tell) | Official Music Video,Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=JAhdeizXpaQ,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_141678de8e1e282a,Hoàng Thùy Linh - Bánh Trôi Nước (Woman),Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=U3ucpVlaeK8,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_05ea16406dba54a0,Hoàng Thùy Linh - Duyên Âm (Love of Ghost) | Official Music Video,Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=T1xzr_iEy_I,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_8a122a3617481019,Hoàng Thùy Linh - Em Đây Chẳng Phải Thúy Kiều (I Am Not Thuy Kieu) | Official Lyrics Video,Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=sZuix0W7xKY,stories|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_7c563149cf84c7d3,Hoàng Thùy Linh - I'm Gonna Break,Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=7poGT0d8Eeo,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_12d284cefc0d0db4,Hoàng Thùy Linh - Kẻ Cắp Gặp Bà Già (Diamond Cut Diamond)| Official Music Video,Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=bA1MhSK8wBE,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_9ab9a0bbafdc7a2f,"Hoàng Thùy Linh - Lắm Mối Tối Ngồi Không (Run After Two Hares, Catch Nones) | Official Lyrics Video",Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=EvhS_STJPKY,v-pop,zingmp3,MISSING_ORIGINAL,HIGH
song_0a838932e1827f16,Hoàng Thùy Linh - Nhịp Đập Giấc Mơ (Beat of Dreams),Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=jtYaVYJ3xf0,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_5e33636d2f000f12,Hoàng Thùy Linh - Rung Động (Muzik+ Studio Ver.),Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Tjd7E5gjhtY,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_792da48602001656,Hoàng Thùy Linh - Rơi (Fallin'),Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=8e5uA0Dlgz8,v-pop,zingmp3,MISSING_ORIGINAL,HIGH
song_28cc76d397c39742,Hoàng Thùy Linh - Tứ Phủ (feat. Hồ Hoài Anh & TripleD) | Official Music Video,Hoàng Thùy Linh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=BGSMfgcC6tI,pop|electronic|v-pop,apple_music|discogs,MISSING_ORIGINAL,HIGH
song_296638dbf40b589e,HOÀNG TÔN x BEEPBEEPCHILD - Say | Official Music Video,HOÀNG TÔN,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=3-NTb7RqJJY,b việt,zingmp3,MISSING_ORIGINAL,HIGH
song_909a0273bf541e7c,Hunter Hayes - Around the Sun (Official Music Video),Hunter Hayes,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=43YwaAH50HE,country,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_e9cb427a31f6de4b,"HURRYKNG, HIEUTHUHAI, MANBO | Hẹn Gặp Em Dưới Ánh Trăng | Official Video",GERDNANG,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=dLmczwDCEZI,rap việt|country|pop,zingmp3|nhac_vn|qobuz,MISSING_ORIGINAL,HIGH
song_83e56fcfc8ae6fc2,HUSTLANG ROBBER - BỨC TRANH CHƯA HOÀN THIỆN [OFFICIAL MV],Hustlang Robber,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=tdpMmswVSrU,hip hop|rap|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_8b2802a00928931f,HuyR - Không Yêu Trả Dép Tôi Về (M/V),HuyR,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=_0ELj52Txbw,reggae|pop,nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_66f5a546c4c54496,HuyR - kytdtv ft. Tùng Viu (Lyrics Video),HuyR,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=GykyER1UC1w,reggae|pop,nhaccuatui|shazam|nhac_vn|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_6e0cb0949de8a4a0,Huyền Thoại Một Chiều Mưa,"Lam Truyen,Yen Khoa",,,,,,,,,not_found,ZWZB8EEO,https://zingmp3.vn/bai-hat/Huyen-Thoai-Mot-Chieu-Mua-Lam-Truyen-Yen-Khoa/ZWZB8EEO.html,,country,nhaccuatui,MISSING_ORIGINAL,LOW
song_0f5df22aa0b7177f,Hà Anh Tuấn | Chưa Bao Giờ,Hà Anh Tuấn,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=5AQTrOmFl3I,worldwide|v-pop|pop|ballad|vocal,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_3e0d51d3c6e873aa,Hà Anh Tuấn | Người Tình Mùa Đông,Hà Anh Tuấn,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=U0tSnrHI2FM,worldwide|v-pop|funk|soul|pop|folk|world|country|trữ tình,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_156476d0130c2a4c,Hà Anh Tuấn - Tái Bút Anh Yêu Em - Starring Thanh Hằng (Official MV),Hà Anh Tuấn,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=nrpjNgZCdlM,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_aa679d2b158d5bd0,Hà Lê - I Will Call It Love (Official Music Video),Hà Lê Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=XUZziwt00FI,alternative|trữ tình,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_5252e6cd6cc3334c,Hà Lê - Món Quà (Official Music Video),Hà Lê Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=jPKxcgp-MJk,pop|trữ tình,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_7deefcc2beec0a97,"Hà Lê, Phúc Bồ & Kay Trần - Đông Cuối (Official Music Video)",Hà Lê Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=q9EIwfjrH9Y,pop,apple_music,MISSING_ORIGINAL,HIGH
song_9553d8e2fe583cfb,Hà Nội 12 Mùa Hoa,Forest Studio - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=yi6BZqzrYpg,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_7b65573689d7a6dd,Hà Nội Mùa Lá Bay,"Duong Truong Giang,Bui Anh Tuan",,,,,,,,,not_found,ZW7OAOUZ,https://zingmp3.vn/bai-hat/Ha-Noi-Mua-La-Bay-Duong-Truong-Giang-Bui-Anh-Tuan/ZW7OAOUZ.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_6275237ab081eecb,Hà Quỳnh Như - Khúc Hát Sông Quê ( Mới 2020 ),Hà Quỳnh Như Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=yiaDoVoNP-M,worldwide|trữ tình,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_2d99941e0ce397cd,Hành Lang Cũ,Long Nón Lá,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=RxIXNZchupM,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_663444934b6ac49f,Hát MASHUP hơn 10 bài HOT trên Tik Tok - Changmie x Tiến Tới,Fin'D,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=yWazW7MjkpY,nhạc đỏ|nhạc trẻ,nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_570c8aead12fb233,Hãy Cho Em Vòng Tay Nhân Ái,Fony Trung,,,,,,,,,not_found,ZW6ZWI6Z,https://zingmp3.vn/bai-hat/Hay-Cho-Em-Vong-Tay-Nhan-Ai-Fony-Trung/ZW6ZWI6Z.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_e0bf26bf7ea86df3,Hãy Là Một Kỷ Niệm,Nam Cuong,,,,,,,,,not_found,ZW6I9ZOC,https://zingmp3.vn/bai-hat/Hay-La-Mot-Ky-Niem-Nam-Cuong/ZW6I9ZOC.html,,pop,apple_music,MISSING_ORIGINAL,HIGH
song_ce9cb7f4bb98c0e0,Hãy Nói Em Yêu Anh,Du Ca,,,,,,,,,not_found,ZW78IFAD,https://zingmp3.vn/bai-hat/Hay-Noi-Em-Yeu-Anh-Du-Ca/ZW78IFAD.html,,pop|folk|world|country,apple_music|discogs,MISSING_ORIGINAL,HIGH
